2022-07-12 10:52:25,524 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-oas/3.0.0/springfox-oas-3.0.0.jar!/springfox/documentation/oas/mappers/SecuritySchemeMapperImpl.class]
2022-07-12 10:52:25,524 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-oas/3.0.0/springfox-oas-3.0.0.jar!/springfox/documentation/oas/mappers/OasSecurityMapperImpl.class]
2022-07-12 10:52:25,524 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-oas/3.0.0/springfox-oas-3.0.0.jar!/springfox/documentation/oas/mappers/SchemaMapperImpl.class]
2022-07-12 10:52:25,525 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-oas/3.0.0/springfox-oas-3.0.0.jar!/springfox/documentation/oas/mappers/ExamplesMapperImpl.class]
2022-07-12 10:52:25,526 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-oas/3.0.0/springfox-oas-3.0.0.jar!/springfox/documentation/oas/mappers/ServiceModelToOpenApiMapperImpl.class]
2022-07-12 10:52:25,526 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-oas/3.0.0/springfox-oas-3.0.0.jar!/springfox/documentation/oas/mappers/OasLicenceMapper.class]
2022-07-12 10:52:25,537 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/scanners/ApiListingReferenceScanner.class]
2022-07-12 10:52:25,538 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/scanners/ApiDocumentationScanner.class]
2022-07-12 10:52:25,538 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/scanners/ApiDescriptionReader.class]
2022-07-12 10:52:25,539 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/scanners/ApiListingReader.class]
